ID;LMS;Sex Count
1930;<6. 8. 6>;0
1931;<7. 1. 4>;2
1932;<7. 5. 8>;0
1933;<1. 6. 3>;0
1934;<6. 7. 8>;1
1935;<1. 3. 9>;1
1936;<6. 1. 6>;0
1937;<4. 9. 2>;0
1938;<3. 4. 1>;0
1939;<5. 7. 10>;3
1940;<3. 10. 7>;2
1941;<6. 7. 9>;2
1942;<8. 6. 4>;0
1943;<9. 8. 7>;3
1944;<4. 6. 7>;0
1945;<10. 6. 6>;1
1946;<7. 3. 7>;2
1947;<2. 7. 4>;0
1948;<2. 10. 7>;1
1949;<2. 3. 3>;0
1950;<1. 8. 1>;0
1951;<6. 1. 5>;0
1952;<9. 3. 3>;0
1953;<6. 9. 2>;0
1954;<1. 4. 4>;0
1955;<10. 4. 3>;1
1956;<9. 3. 10>;2
1957;<10. 1. 2>;0
1958;<9. 9. 5>;1
1959;<8. 2. 3>;2
1960;<9. 10. 5>;0
1961;<7. 2. 10>;0
1962;<4. 2. 5>;0
1963;<6. 9. 7>;0
1964;<1. 8. 6>;1
1965;<1. 7. 8>;1
1966;<7. 5. 3>;2
1967;<10. 8. 6>;8
1968;<2. 9. 4>;1
1969;<5. 5. 5>;0
1970;<6. 7. 5>;1
1971;<4. 5. 3>;2
1972;<10. 1. 8>;1
1973;<9. 5. 10>;2
1974;<1. 9. 9>;1
1975;<2. 1. 6>;0
1976;<4. 2. 4>;1
1977;<5. 7. 8>;1
1978;<2. 6. 3>;0
1979;<6. 4. 8>;2
1980;<1. 2. 8>;1
1981;<4. 7. 6>;2
1982;<2. 2. 7>;1
1983;<5. 4. 9>;1
1984;<8. 6. 1>;0
1985;<5. 10. 5>;2
1986;<9. 7. 2>;1
1987;<2. 2. 8>;1
1988;<9. 10. 6>;1
1989;<1. 6. 5>;0
1990;<3. 3. 10>;2
1991;<7. 7. 4>;1
1992;<5. 3. 3>;0
1993;<1. 9. 8>;0
1994;<2. 8. 4>;1
1995;<10. 9. 4>;0
1996;<3. 3. 9>;0
1997;<3. 3. 8>;2
1998;<4. 3. 8>;1
1999;<9. 1. 4>;0
2000;<5. 10. 3>;1
2001;<6. 9. 2>;1
2002;<6. 7. 2>;0
2003;<7. 6. 9>;2
2004;<2. 6. 4>;0
2005;<3. 6. 4>;1
2006;<4. 7. 9>;3
2007;<5. 2. 3>;0
2008;<4. 4. 2>;0
2009;<3. 8. 9>;0
2010;<1. 8. 9>;0
2011;<10. 10. 7>;3
2012;<5. 2. 2>;0
2013;<3. 3. 5>;0
2014;<9. 1. 1>;0
2015;<5. 4. 5>;4
2016;<4. 6. 5>;1
2017;<7. 7. 9>;7
2018;<6. 5. 9>;1
2019;<10. 6. 10>;4
2020;<8. 8. 10>;1
2021;<8. 10. 4>;2
2022;<5. 2. 3>;0
2023;<10. 6. 9>;1
2024;<10. 6. 3>;0
2025;<9. 10. 6>;1
2026;<5. 6. 10>;3
2027;<5. 7. 9>;2
2028;<2. 1. 6>;0
2029;<5. 2. 1>;1
2030;<3. 8. 1>;0
2031;<1. 10. 5>;0
2032;<9. 4. 5>;2
2033;<9. 1. 6>;2
2034;<5. 10. 2>;0
2035;<10. 8. 9>;4
2036;<2. 2. 4>;0
2037;<8. 6. 2>;0
2038;<8. 6. 10>;1
2039;<10. 4. 4>;0
2040;<7. 7. 9>;1
2041;<9. 2. 1>;2
2042;<5. 10. 4>;1
2043;<2. 10. 4>;0
2044;<9. 10. 8>;3
2045;<10. 4. 4>;0
2046;<5. 9. 3>;1
2047;<4. 10. 7>;0
2048;<7. 5. 4>;0
2049;<2. 3. 3>;0
2050;<6. 10. 8>;0
2051;<2. 2. 9>;1
2052;<10. 2. 6>;0
2053;<9. 1. 8>;1
2054;<6. 1. 5>;2
2055;<1. 10. 6>;1
2056;<4. 5. 6>;1
2057;<2. 7. 7>;3
2058;<10. 10. 1>;3
2059;<1. 5. 5>;0
2060;<3. 1. 3>;0
2061;<6. 2. 2>;0
2062;<4. 8. 5>;1
2063;<10. 5. 6>;0
2064;<1. 2. 1>;0
2065;<7. 4. 2>;1
2066;<8. 10. 5>;2
2067;<8. 10. 10>;1
2068;<6. 7. 9>;2
2069;<10. 2. 9>;2
2070;<4. 4. 4>;0
2071;<6. 2. 6>;1
2072;<3. 2. 2>;0
2073;<7. 3. 5>;0
2074;<8. 6. 9>;1
2075;<7. 6. 4>;3
2076;<6. 4. 6>;2
2077;<1. 8. 1>;0
2078;<1. 9. 8>;1
2079;<7. 7. 6>;1
2080;<6. 8. 5>;3
2081;<10. 10. 9>;2
2082;<8. 9. 9>;2
2083;<7. 7. 2>;2
2084;<7. 1. 6>;0
2085;<10. 6. 7>;4
2086;<10. 10. 2>;2
2087;<9. 7. 6>;4
2088;<2. 4. 3>;0
2089;<10. 4. 4>;0
2090;<3. 2. 5>;1
2091;<7. 1. 9>;0
2092;<4. 1. 1>;0
2093;<3. 5. 8>;1
2094;<6. 8. 4>;0
2095;<5. 2. 1>;0
2096;<3. 5. 1>;0
2097;<4. 4. 8>;0
2098;<7. 7. 6>;0
2099;<3. 5. 3>;0
2100;<9. 10. 5>;2
2101;<1. 8. 7>;0
2102;<4. 6. 5>;0
2103;<5. 6. 8>;2
2104;<10. 9. 5>;1
2105;<5. 4. 7>;0
2106;<9. 9. 4>;1
2107;<9. 8. 4>;1
2108;<4. 8. 9>;1
2109;<10. 3. 4>;0
2110;<3. 9. 8>;1
2111;<8. 4. 5>;0
2112;<2. 2. 9>;2
2113;<6. 9. 5>;0
2114;<7. 10. 7>;1
2115;<9. 6. 9>;5
2116;<4. 4. 5>;0
2117;<2. 6. 9>;0
2118;<1. 3. 6>;1
2119;<5. 8. 2>;1
2120;<6. 10. 2>;1
2121;<5. 10. 5>;0
2122;<5. 9. 8>;1
2123;<3. 4. 2>;0
2124;<6. 4. 7>;0
2125;<6. 7. 10>;2
2126;<4. 1. 10>;0
2127;<10. 5. 6>;3
2128;<7. 10. 3>;1
2129;<7. 8. 7>;3
2130;<2. 8. 5>;0
2131;<3. 3. 10>;2
2132;<9. 2. 7>;0
2133;<8. 7. 7>;1
2134;<3. 3. 6>;2
2135;<7. 2. 3>;0
2136;<8. 4. 5>;0
2137;<7. 1. 8>;1
2138;<2. 9. 5>;2
2139;<1. 5. 7>;1
2140;<1. 4. 1>;0
2141;<3. 2. 3>;0
2142;<2. 8. 7>;1
2143;<3. 9. 6>;1
2144;<10. 9. 10>;3
2145;<8. 7. 3>;2
2146;<7. 2. 9>;0
2147;<7. 10. 1>;5
2148;<6. 6. 4>;0
2149;<4. 4. 1>;0
2150;<1. 4. 8>;2
2151;<7. 8. 9>;1
2152;<9. 10. 1>;1
2153;<2. 10. 4>;1
2154;<9. 9. 5>;0
2155;<7. 3. 8>;0
2156;<8. 5. 7>;0
2157;<4. 1. 8>;0
2158;<5. 5. 6>;2
2159;<9. 5. 5>;1
2160;<7. 3. 9>;2
2161;<5. 8. 4>;3
2162;<9. 7. 8>;1
2163;<9. 3. 3>;3
2164;<10. 2. 1>;0
2165;<8. 10. 5>;2
2166;<8. 2. 6>;1
2167;<8. 7. 7>;1
2168;<10. 6. 1>;2
2169;<6. 4. 1>;0
2170;<8. 3. 10>;1
2171;<2. 8. 3>;0
2172;<5. 5. 8>;2
2173;<4. 5. 4>;2
2174;<8. 5. 4>;1
2175;<5. 8. 10>;4
2176;<8. 9. 7>;2
2177;<10. 4. 1>;0
2178;<9. 6. 4>;1
2179;<4. 10. 4>;2
2180;<7. 9. 3>;0
2181;<6. 8. 8>;0
2182;<2. 3. 8>;2
2183;<2. 7. 8>;0
2184;<10. 3. 9>;3
2185;<6. 9. 8>;2
2186;<8. 6. 9>;2
2187;<7. 6. 6>;1
2188;<3. 5. 7>;1
2189;<5. 10. 5>;3
2190;<5. 1. 4>;0
2191;<1. 10. 2>;1
2192;<8. 3. 9>;3
2193;<4. 1. 9>;1
2194;<7. 4. 8>;0
2195;<5. 3. 6>;0
2196;<5. 5. 8>;2
2197;<7. 6. 3>;1
2198;<10. 6. 7>;3
2199;<6. 5. 2>;0
2200;<1. 3. 3>;0
2201;<7. 1. 2>;0
2202;<9. 6. 2>;4
2203;<7. 10. 1>;2
2204;<10. 6. 7>;4
2205;<3. 10. 3>;0
2206;<5. 5. 7>;0
2207;<9. 1. 10>;2
2208;<4. 2. 9>;1
2209;<5. 6. 6>;1
2210;<7. 9. 9>;3
2211;<5. 5. 10>;0
2212;<6. 7. 8>;2
2213;<8. 4. 5>;2
2214;<10. 1. 8>;1
2215;<2. 1. 4>;1
2216;<8. 10. 3>;0
2217;<9. 9. 2>;1
2218;<6. 5. 4>;1
2219;<4. 2. 1>;0
2220;<7. 4. 8>;1
2221;<4. 3. 5>;1
2222;<2. 7. 2>;0
2223;<7. 10. 9>;0
2224;<9. 3. 1>;0
2225;<6. 4. 2>;0
2226;<2. 10. 7>;1
2227;<6. 9. 4>;1
2228;<4. 9. 2>;1
2229;<1. 4. 5>;0
2230;<3. 1. 7>;0
2231;<1. 3. 6>;0
2232;<4. 8. 4>;0
2233;<5. 10. 10>;1
2234;<7. 3. 2>;0
2235;<9. 7. 7>;2
2236;<7. 7. 6>;0
2237;<6. 1. 1>;0
2238;<1. 8. 9>;1
2239;<1. 4. 9>;0
2240;<2. 8. 3>;0
2241;<4. 4. 4>;0
2242;<2. 2. 2>;0
2243;<10. 8. 9>;0
2244;<4. 8. 1>;1
2245;<4. 8. 3>;1
2246;<4. 6. 5>;0
2247;<2. 8. 9>;1
2248;<10. 5. 9>;2
2249;<7. 4. 9>;2
2250;<5. 10. 8>;0
2251;<3. 5. 3>;0
2252;<1. 2. 4>;1
2253;<4. 5. 4>;0
2254;<2. 6. 4>;1
2255;<9. 1. 1>;0
2256;<1. 6. 6>;0
2257;<2. 5. 4>;0
2258;<5. 5. 8>;2
2259;<9. 9. 6>;4
2260;<2. 4. 8>;1
2261;<9. 8. 4>;1
2262;<1. 10. 5>;1
2263;<7. 3. 2>;0
2264;<8. 10. 5>;2
2265;<2. 7. 8>;0
2266;<7. 5. 8>;3
2267;<10. 1. 6>;2
2268;<1. 7. 7>;0
2269;<9. 9. 3>;2
2270;<4. 8. 4>;1
2271;<9. 4. 5>;1
2272;<10. 9. 8>;3
2273;<10. 1. 4>;0
2274;<6. 6. 8>;0
2275;<3. 2. 4>;1
2276;<4. 3. 4>;1
2277;<1. 6. 8>;3
2278;<7. 1. 2>;2
2279;<8. 7. 3>;3
2280;<7. 4. 1>;0
2281;<9. 10. 1>;0
2282;<1. 1. 9>;0
2283;<2. 3. 4>;0
2284;<6. 2. 2>;2
2285;<2. 7. 9>;0
2286;<2. 2. 8>;0
2287;<6. 5. 9>;1
2288;<1. 7. 2>;0
2289;<9. 10. 4>;1
2290;<5. 1. 2>;0
2291;<2. 7. 4>;0
2292;<8. 3. 1>;0
2293;<10. 7. 9>;2
2294;<3. 5. 6>;0
2295;<4. 7. 3>;2
2296;<1. 8. 3>;0
2297;<7. 3. 3>;1
2298;<4. 4. 1>;0
2299;<3. 8. 10>;4
2300;<6. 8. 3>;3
2301;<9. 7. 6>;0
2302;<2. 4. 9>;1
2303;<4. 3. 10>;0
2304;<1. 3. 8>;0
2305;<6. 10. 6>;2
2306;<8. 6. 3>;1
2307;<5. 2. 10>;1
2308;<6. 4. 1>;0
2309;<4. 9. 3>;0
2310;<4. 3. 6>;0
2311;<7. 7. 9>;5
2312;<1. 8. 2>;0
2313;<7. 6. 3>;1
2314;<8. 1. 5>;0
2315;<9. 5. 6>;1
2316;<7. 3. 7>;2
2317;<1. 1. 2>;0
2318;<8. 3. 8>;0
2319;<7. 4. 4>;0
2320;<4. 7. 7>;1
2321;<4. 6. 4>;0
2322;<10. 3. 2>;0
2323;<2. 9. 1>;1
2324;<9. 3. 6>;0
2325;<5. 6. 4>;2
2326;<7. 4. 7>;1
2327;<1. 3. 2>;0
2328;<8. 6. 5>;1
2329;<3. 9. 2>;0
2330;<7. 8. 6>;4
2331;<5. 5. 9>;1
2332;<1. 4. 6>;1
2333;<1. 10. 1>;0
2334;<6. 5. 8>;1
2335;<6. 7. 3>;2
2336;<1. 6. 7>;1
2337;<6. 6. 10>;1
2338;<8. 5. 9>;3
2339;<10. 2. 1>;0
2340;<8. 4. 2>;1
2341;<4. 4. 8>;1
2342;<10. 8. 3>;0
2343;<2. 4. 7>;0
2344;<5. 6. 4>;0
2345;<2. 8. 4>;1
2346;<1. 2. 8>;0
2347;<4. 9. 8>;0
2348;<1. 6. 10>;2
2349;<8. 5. 9>;2
2350;<1. 10. 7>;0
2351;<2. 9. 4>;0
2352;<8. 6. 3>;0
2353;<2. 4. 10>;0
2354;<8. 9. 3>;2
2355;<10. 1. 4>;1
2356;<7. 7. 2>;2
2357;<9. 7. 5>;2
2358;<6. 7. 3>;2
2359;<1. 1. 5>;0
2360;<5. 9. 3>;1
2361;<7. 8. 10>;1
2362;<3. 8. 9>;1
2363;<5. 1. 8>;0
2364;<6. 8. 8>;0
2365;<8. 3. 1>;0
2366;<9. 4. 1>;0
2367;<3. 7. 2>;2
2368;<9. 5. 10>;2
2369;<1. 3. 5>;1
2370;<6. 8. 5>;1
2371;<8. 8. 3>;1
2372;<2. 7. 1>;0
2373;<8. 2. 3>;1
2374;<1. 6. 9>;2
2375;<9. 8. 10>;1
2376;<8. 7. 1>;2
2377;<7. 4. 6>;0
2378;<6. 2. 7>;1
2379;<2. 5. 3>;0
2380;<9. 2. 9>;3
2381;<6. 2. 7>;1
2382;<2. 4. 9>;0
2383;<6. 3. 4>;1
2384;<3. 8. 8>;3
2385;<3. 7. 8>;0
2386;<1. 1. 3>;0
2387;<1. 4. 7>;0
2388;<9. 6. 1>;0
2389;<4. 10. 10>;2
2390;<8. 2. 9>;2
2391;<3. 1. 4>;0
2392;<4. 2. 10>;1
2393;<1. 7. 7>;2
2394;<1. 3. 9>;1
2395;<3. 8. 5>;1
2396;<5. 8. 10>;2
2397;<8. 1. 3>;1
2398;<5. 2. 8>;1
2399;<9. 5. 6>;0
2400;<5. 5. 4>;1
2401;<10. 8. 3>;3
2402;<2. 7. 8>;1
2403;<6. 8. 2>;1
2404;<3. 5. 7>;0
2405;<7. 9. 9>;2
2406;<5. 5. 7>;0
2407;<9. 8. 1>;0
2408;<7. 3. 7>;1
2409;<4. 6. 3>;0
2410;<8. 10. 8>;1
2411;<3. 5. 5>;3
2412;<7. 7. 10>;2
2413;<7. 2. 2>;1
2414;<10. 5. 5>;4
2415;<8. 4. 6>;0
2416;<8. 2. 8>;2
2417;<10. 3. 3>;0
2418;<8. 7. 9>;1
2419;<1. 10. 3>;1
2420;<4. 5. 7>;1
2421;<1. 4. 4>;0
2422;<2. 3. 4>;0
2423;<7. 8. 2>;3
2424;<2. 6. 4>;2
2425;<9. 6. 6>;2
2426;<3. 6. 1>;0
2427;<8. 9. 9>;1
2428;<7. 5. 3>;0
2429;<9. 10. 2>;0
2430;<7. 9. 3>;0
2431;<2. 2. 1>;0
2432;<7. 6. 1>;0
2433;<2. 3. 10>;1
2434;<6. 9. 1>;2
2435;<1. 7. 4>;0
2436;<3. 3. 9>;0
2437;<5. 2. 4>;0
2438;<6. 4. 7>;3
2439;<3. 10. 2>;0
2440;<10. 7. 5>;2
2441;<1. 1. 2>;0
2442;<8. 8. 4>;2
2443;<3. 7. 7>;5
2444;<3. 8. 5>;0
2445;<5. 9. 3>;1
2446;<3. 6. 10>;2
2447;<3. 9. 1>;0
2448;<1. 8. 2>;0
2449;<4. 8. 7>;1
2450;<10. 1. 1>;1
2451;<2. 8. 4>;2
2452;<10. 4. 6>;2
2453;<1. 2. 9>;1
2454;<8. 4. 5>;4
2455;<8. 10. 5>;2
2456;<1. 8. 4>;0
2457;<4. 1. 10>;0
2458;<9. 2. 7>;1
2459;<4. 10. 4>;1
2460;<5. 1. 8>;0
2461;<4. 6. 1>;0
2462;<3. 5. 8>;0
2463;<9. 9. 6>;1
2464;<9. 10. 3>;2
2465;<1. 3. 10>;2
2466;<7. 7. 8>;1
2467;<6. 7. 1>;0
2468;<3. 2. 6>;0
2469;<6. 8. 3>;1
2470;<3. 8. 9>;2
2471;<3. 9. 4>;1
2472;<4. 2. 5>;1
2473;<1. 4. 6>;1
2474;<9. 5. 7>;1
2475;<9. 2. 5>;0
2476;<4. 2. 1>;0
2477;<7. 9. 9>;3
2478;<4. 4. 2>;0
2479;<5. 8. 6>;2
2480;<10. 10. 4>;0
2481;<3. 6. 7>;1
2482;<6. 8. 1>;2
2483;<9. 4. 5>;0
2484;<4. 6. 3>;0
2485;<10. 6. 1>;2
2486;<9. 5. 4>;0
2487;<1. 5. 2>;0
2488;<6. 10. 8>;2
2489;<1. 5. 8>;0
2490;<2. 1. 9>;1
2491;<9. 1. 8>;2
2492;<1. 1. 7>;0
2493;<7. 3. 5>;1
2494;<1. 6. 2>;0
2495;<4. 4. 8>;1
2496;<9. 1. 9>;1
2497;<4. 1. 4>;0
2498;<8. 4. 9>;2
2499;<6. 7. 9>;3
2500;<7. 9. 9>;2
2501;<3. 6. 2>;1
2502;<5. 9. 4>;0
2503;<1. 10. 5>;1
2504;<4. 1. 8>;1
2505;<3. 5. 10>;0
2506;<8. 8. 10>;2
2507;<9. 5. 4>;2
2508;<10. 4. 10>;4
2509;<6. 4. 9>;4
2510;<4. 5. 9>;2
2511;<2. 5. 6>;1
2512;<7. 5. 3>;1
2513;<2. 10. 2>;1
2514;<4. 2. 7>;0
2515;<10. 5. 3>;3
2516;<9. 4. 10>;1
2517;<10. 6. 4>;0
2518;<5. 7. 7>;1
2519;<4. 10. 8>;4
2520;<10. 10. 1>;2
2521;<6. 3. 8>;1
2522;<6. 3. 3>;1
2523;<8. 7. 5>;2
2524;<5. 3. 4>;0
2525;<6. 4. 3>;1
2526;<5. 10. 9>;2
2527;<7. 6. 6>;2
2528;<4. 6. 8>;1
2529;<1. 4. 1>;0
2530;<10. 10. 9>;2
2531;<7. 7. 3>;0
2532;<7. 9. 1>;0
2533;<9. 5. 2>;0
2534;<6. 8. 10>;3
2535;<6. 7. 4>;3
2536;<9. 6. 4>;2
2537;<6. 1. 10>;2
2538;<6. 7. 5>;0
2539;<9. 3. 4>;1
2540;<2. 7. 6>;1
2541;<10. 9. 10>;5
2542;<7. 10. 4>;1
2543;<1. 9. 8>;1
2544;<3. 10. 10>;0
2545;<5. 5. 6>;1
2546;<9. 6. 9>;1
2547;<3. 1. 1>;0
2548;<8. 8. 1>;1
2549;<9. 1. 10>;3
2550;<5. 9. 10>;2
2551;<4. 9. 2>;0
2552;<10. 10. 4>;3
2553;<7. 6. 1>;0
2554;<5. 9. 2>;1
2555;<3. 1. 2>;0
2556;<10. 10. 8>;1
2557;<2. 6. 7>;1
2558;<4. 10. 2>;1
2559;<10. 10. 5>;0
2560;<10. 3. 7>;1
2561;<6. 3. 4>;0
2562;<4. 6. 8>;1
2563;<1. 10. 10>;1
2564;<10. 4. 8>;0
2565;<4. 1. 8>;1
2566;<7. 9. 9>;2
2567;<5. 7. 6>;1
2568;<3. 7. 2>;0
2569;<10. 6. 1>;0
2570;<6. 1. 8>;0
2571;<2. 1. 8>;1
2572;<7. 2. 7>;1
2573;<4. 6. 4>;1
2574;<3. 9. 8>;1
2575;<7. 9. 5>;2
2576;<6. 4. 5>;0
2577;<4. 4. 4>;0
2578;<5. 4. 5>;0
2579;<3. 1. 9>;0
2580;<4. 3. 2>;0
2581;<2. 9. 9>;1
2582;<6. 5. 1>;0
2583;<5. 1. 5>;0
2584;<4. 6. 10>;2
2585;<2. 3. 6>;0
2586;<5. 6. 3>;2
2587;<7. 9. 3>;2
2588;<2. 7. 4>;0
2589;<4. 10. 5>;1
2590;<2. 5. 6>;0
2591;<5. 2. 4>;0
2592;<8. 8. 4>;1
2593;<6. 3. 9>;2
2594;<7. 8. 7>;1
2595;<4. 8. 8>;2
2596;<6. 10. 6>;0
2597;<3. 2. 10>;1
2598;<3. 7. 10>;3
2599;<4. 8. 5>;1
2600;<10. 6. 2>;2
2601;<4. 3. 4>;0
2602;<7. 7. 2>;0
2603;<1. 8. 7>;0
2604;<2. 2. 6>;0
2605;<7. 9. 6>;2
2606;<5. 6. 1>;4
2607;<1. 3. 5>;0
2608;<8. 5. 9>;1
2609;<2. 9. 1>;0
2610;<9. 7. 6>;2
2611;<3. 7. 4>;0
2612;<9. 2. 3>;1
2613;<4. 7. 7>;2
2614;<8. 1. 6>;0
2615;<7. 9. 9>;1
2616;<8. 6. 10>;2
2617;<7. 8. 5>;0
2618;<10. 10. 8>;2
2619;<7. 8. 4>;1
2620;<3. 5. 8>;0
2621;<2. 7. 10>;0
2622;<3. 2. 1>;0
2623;<10. 2. 1>;0
2624;<9. 6. 8>;6
2625;<4. 7. 1>;1
2626;<3. 8. 10>;3
2627;<6. 3. 7>;2
2628;<4. 7. 7>;1
2629;<2. 3. 8>;2
2630;<5. 1. 10>;0
2631;<4. 2. 7>;0
2632;<3. 1. 4>;0
2633;<10. 4. 2>;0
2634;<5. 2. 3>;0
2635;<3. 8. 8>;0
2636;<6. 1. 2>;0
2637;<3. 5. 6>;0
2638;<7. 9. 8>;2
2639;<10. 4. 7>;0
2640;<3. 6. 8>;1
2641;<4. 10. 5>;2
2642;<8. 7. 7>;0
2643;<10. 1. 10>;0
2644;<8. 6. 10>;2
2645;<9. 9. 7>;2
2646;<9. 3. 7>;2
2647;<7. 10. 6>;0
2648;<6. 8. 4>;0
2649;<5. 6. 4>;1
2650;<9. 1. 5>;3
2651;<8. 3. 10>;3
2652;<7. 5. 6>;2
2653;<1. 3. 9>;0
2654;<8. 3. 6>;0
2655;<10. 1. 4>;0
2656;<6. 5. 9>;1
2657;<1. 8. 1>;1
2658;<8. 7. 7>;1
2659;<10. 4. 6>;0
2660;<4. 3. 5>;0
2661;<9. 10. 1>;0
2662;<6. 6. 10>;0
2663;<5. 7. 6>;2
2664;<1. 4. 2>;0
2665;<6. 7. 10>;0
2666;<7. 7. 9>;2
2667;<9. 6. 7>;1
2668;<7. 9. 3>;2
2669;<7. 9. 9>;1
2670;<10. 1. 10>;1
2671;<10. 8. 6>;1
2672;<8. 5. 5>;2
2673;<8. 7. 1>;0
2674;<8. 10. 4>;1
2675;<6. 7. 5>;1
2676;<2. 8. 8>;2
2677;<5. 4. 9>;2
2678;<4. 10. 3>;2
2679;<8. 2. 5>;0
2680;<8. 1. 7>;2
2681;<10. 4. 3>;2
2682;<6. 6. 10>;1
2683;<8. 2. 9>;1
2684;<6. 3. 1>;1
2685;<4. 2. 6>;0
2686;<6. 1. 3>;1
2687;<6. 6. 10>;1
2688;<9. 9. 1>;1
2689;<2. 3. 2>;0
2690;<5. 4. 7>;1
2691;<2. 7. 8>;2
2692;<7. 1. 9>;1
2693;<3. 5. 4>;0
2694;<8. 1. 9>;1
2695;<2. 4. 10>;0
2696;<3. 4. 2>;1
2697;<3. 4. 2>;0
2698;<10. 4. 5>;4
2699;<6. 9. 3>;3
2700;<7. 9. 9>;3
2701;<2. 3. 6>;0
2702;<8. 8. 6>;3
2703;<1. 5. 8>;0
2704;<5. 10. 2>;1
2705;<5. 4. 3>;0
2706;<2. 9. 5>;2
2707;<2. 7. 2>;2
2708;<4. 1. 10>;2
2709;<3. 5. 8>;1
2710;<4. 4. 9>;1
2711;<7. 4. 3>;1
2712;<3. 1. 6>;0
2713;<3. 4. 5>;0
2714;<5. 7. 6>;0
2715;<3. 3. 6>;1
2716;<7. 8. 6>;2
2717;<4. 3. 5>;0
2718;<1. 5. 5>;0
2719;<8. 8. 6>;1
2720;<9. 1. 10>;1
2721;<7. 10. 9>;2
2722;<5. 2. 2>;0
2723;<8. 1. 5>;0
2724;<10. 10. 7>;5
2725;<2. 5. 9>;3
2726;<6. 6. 3>;0
2727;<7. 4. 9>;2
2728;<1. 6. 1>;0
2729;<10. 3. 7>;2
2730;<7. 4. 7>;2
2731;<5. 3. 1>;1
2732;<7. 8. 8>;2
2733;<10. 9. 7>;4
2734;<4. 7. 9>;3
2735;<1. 2. 10>;0
2736;<3. 10. 10>;1
2737;<5. 9. 5>;0
2738;<5. 1. 8>;1
2739;<6. 3. 10>;1
2740;<7. 9. 10>;1
2741;<9. 7. 7>;0
2742;<9. 5. 10>;3
2743;<2. 3. 8>;1
2744;<8. 1. 5>;1
2745;<10. 6. 2>;2
2746;<4. 1. 9>;0
2747;<8. 1. 3>;0
2748;<7. 2. 6>;4
2749;<7. 3. 4>;0
2750;<10. 9. 4>;4
2751;<2. 10. 4>;1
2752;<10. 2. 7>;4
2753;<4. 6. 6>;0
2754;<9. 6. 8>;1
2755;<2. 10. 6>;2
2756;<2. 2. 2>;0
2757;<1. 8. 2>;0
2758;<3. 8. 7>;2
2759;<4. 7. 5>;1
2760;<3. 1. 5>;1
2761;<4. 4. 9>;0
2762;<9. 6. 5>;0
2763;<2. 10. 2>;1
2764;<6. 8. 7>;1
2765;<7. 8. 10>;2
2766;<5. 8. 9>;0
2767;<2. 1. 6>;0
2768;<1. 3. 2>;0
2769;<6. 3. 2>;2
2770;<8. 5. 6>;3
2771;<2. 4. 4>;0
2772;<8. 1. 5>;1
2773;<6. 9. 2>;0
2774;<6. 7. 2>;1
2775;<6. 1. 6>;0
2776;<9. 8. 2>;3
2777;<3. 8. 8>;2
2778;<6. 5. 4>;2
2779;<8. 3. 10>;5
2780;<10. 10. 7>;3
2781;<2. 10. 5>;2
2782;<10. 4. 7>;0
2783;<7. 2. 7>;1
2784;<6. 2. 1>;1
2785;<8. 2. 9>;1
2786;<5. 9. 4>;0
2787;<9. 3. 2>;0
2788;<8. 1. 7>;1
2789;<9. 4. 4>;0
2790;<3. 9. 7>;0
2791;<4. 4. 1>;0
2792;<9. 9. 6>;2
2793;<2. 2. 8>;0
2794;<5. 10. 7>;1
2795;<5. 6. 8>;1
2796;<7. 7. 9>;4
2797;<6. 8. 3>;1
2798;<7. 10. 7>;4
2799;<4. 4. 3>;0
2800;<4. 8. 5>;1
2801;<6. 10. 10>;1
2802;<2. 5. 7>;0
2803;<6. 2. 8>;0
2804;<3. 6. 10>;2
2805;<1. 9. 8>;2
2806;<1. 7. 5>;0
2807;<10. 7. 10>;2
2808;<7. 7. 4>;0
2809;<4. 10. 5>;1
2810;<6. 9. 7>;2
2811;<5. 4. 1>;0
2812;<9. 10. 5>;1
2813;<2. 5. 2>;0
2814;<7. 10. 3>;1
2815;<9. 4. 9>;2
2816;<4. 3. 5>;0
2817;<1. 1. 2>;0
2818;<5. 6. 9>;1
2819;<4. 9. 5>;0
2820;<7. 7. 6>;1
2821;<3. 8. 1>;0
2822;<10. 2. 5>;1
2823;<9. 10. 4>;2
2824;<5. 10. 6>;2
2825;<4. 7. 6>;2
2826;<8. 8. 7>;2
2827;<7. 10. 3>;0
2828;<7. 2. 7>;0
2829;<8. 5. 1>;3
2830;<6. 10. 2>;2
2831;<2. 8. 2>;0
2832;<10. 4. 6>;2
2833;<5. 10. 6>;1
2834;<4. 7. 10>;0
2835;<1. 1. 6>;0
2836;<5. 5. 3>;3
2837;<2. 5. 4>;0
2838;<10. 7. 8>;2
2839;<2. 3. 6>;0
2840;<4. 1. 9>;0
2841;<5. 4. 2>;0
2842;<2. 6. 2>;0
2843;<4. 9. 5>;3
2844;<2. 7. 2>;0
2845;<5. 5. 6>;4
2846;<4. 6. 8>;0
2847;<8. 4. 5>;1
2848;<2. 4. 6>;1
2849;<7. 10. 4>;4
2850;<2. 7. 9>;3
2851;<3. 8. 5>;2
2852;<4. 8. 5>;0
2853;<2. 10. 3>;2
2854;<6. 4. 3>;0
2855;<8. 6. 6>;1
2856;<6. 2. 9>;0
2857;<3. 10. 3>;3
2858;<7. 7. 4>;0
2859;<5. 3. 6>;1
2860;<2. 9. 10>;2
2861;<9. 4. 4>;1
