ID;LMS;Sex Count
1930;<6. 2. 1>;0
1931;<5. 1. 1>;0
1932;<6. 1. 3>;0
1933;<5. 3. 4>;0
1934;<5. 2. 3>;0
1935;<5. 1. 1>;0
1936;<1. -1. 3>;0
1937;<1. -2. 1>;0
1938;<7. 2. 6>;0
1939;<7. 4. 7>;0
1940;<8. 1. 6>;0
1941;<5. 2. 2>;0
1942;<6. 3. 1>;0
1943;<4. 3. 5>;0
1944;<5. 4. 6>;0
1945;<5. 2. 8>;0
1946;<7. 3. 1>;0
1947;<7. 2. 3>;0
1948;<7. 1. 1>;0
1949;<6. 1. 4>;0
1950;<6. 1. 1>;0
1951;<5. 2. 2>;0
1952;<4. 3. 7>;0
1953;<4. 3. 3>;0
1954;<5. 2. 1>;0
1955;<4. 5. 1>;0
1956;<5. 1. 4>;0
1957;<5. 4. 6>;0
1958;<2. 2. 1>;0
1959;<3. 4. 2>;0
1960;<8. 2. 1>;0
1961;<6. 2. 2>;0
1962;<6. 1. 6>;0
1963;<1. -1. 4>;0
1964;<6. 2. 3>;0
1965;<5. 4. 3>;0
1966;<6. 3. 3>;0
1967;<4. 1. 6>;0
1968;<1. 0. 10>;0
1969;<5. 1. 5>;0
1970;<5. 4. 1>;0
1971;<4. 1. 5>;0
1972;<5. 1. 5>;0
1973;<5. 5. 7>;0
1974;<6. 3. 5>;0
1975;<1. -1. 4>;0
1976;<2. 1. 1>;0
1977;<1. 0. 1>;0
1978;<1. 0. 7>;0
1979;<1. 0. 1>;0
1980;<6. 2. 5>;0
1981;<1. 0. 3>;0
1982;<7. 3. 1>;0
1983;<5. 2. 4>;0
1984;<5. 4. 1>;0
1985;<1. 0. 7>;0
1986;<1. 0. 2>;0
1987;<1. 0. 2>;0
1988;<5. 4. 2>;0
1989;<3. 3. 4>;0
1990;<7. 6. 6>;0
1991;<6. 3. 1>;0
1992;<6. 1. 9>;0
1993;<8. 1. 6>;0
1994;<7. 3. 1>;0
1995;<1. 0. 3>;0
1996;<6. 2. 1>;0
1997;<1. -2. 7>;0
1998;<1. 0. 1>;0
1999;<1. -1. 2>;0
2000;<4. 4. 6>;0
2001;<7. 2. 3>;0
2002;<5. 2. 9>;0
2003;<4. 3. 4>;0
2004;<1. 0. 6>;0
2005;<3. 4. 1>;0
2006;<2. 1. 3>;0
2007;<4. 1. 1>;0
2008;<7. 1. 3>;0
2009;<5. 5. 1>;0
2010;<6. 3. 1>;0
2011;<4. 5. 8>;0
2012;<4. 4. 4>;0
2013;<7. 4. 3>;0
2014;<2. 4. 2>;0
2015;<6. 3. 6>;0
2016;<4. 3. 9>;0
2017;<7. 2. 1>;0
2018;<7. 2. 6>;0
2019;<1. 0. 5>;0
2020;<7. 1. 7>;0
2021;<3. 1. 4>;0
2022;<3. 4. 1>;0
2023;<5. 2. 7>;0
2024;<6. 4. 2>;0
2025;<4. 4. 2>;0
2026;<6. 3. 8>;0
2027;<1. -1. 5>;0
2028;<1. -1. 4>;0
2029;<5. 1. 2>;0
2030;<6. 3. 1>;0
2031;<4. 2. 2>;0
2032;<6. 4. 3>;0
2033;<5. 4. 2>;0
2034;<5. 2. 1>;0
2035;<4. 3. 4>;0
2036;<6. 6. 2>;0
2037;<5. 1. 5>;0
2038;<1. -2. 9>;0
2039;<4. 3. 1>;0
2040;<1. -1. 2>;0
2041;<6. 4. 5>;0
2042;<1. -4. 2>;0
2043;<2. 2. 3>;0
2044;<5. 1. 5>;0
2045;<1. -1. 1>;0
2046;<3. 4. 6>;0
2047;<1. -1. 2>;0
2048;<5. 1. 4>;0
2049;<5. 1. 3>;0
2050;<1. -1. 4>;0
2051;<7. 3. 4>;0
2052;<6. 3. 3>;0
2053;<1. 0. 1>;0
2054;<7. 3. 4>;0
2055;<3. 1. 5>;0
2056;<8. 2. 2>;0
2057;<7. 4. 5>;0
2058;<5. 6. 4>;0
2059;<4. 1. 2>;0
2060;<10. 2. 5>;0
2061;<5. 4. 1>;0
2062;<5. 5. 6>;0
2063;<1. 0. 2>;0
2064;<6. 1. 2>;0
2065;<1. -1. 1>;0
2066;<8. 2. 6>;0
2067;<6. 2. 4>;0
2068;<7. 1. 3>;0
2069;<6. 3. 4>;0
2070;<5. 5. 1>;0
2071;<6. 4. 1>;0
2072;<5. 2. 3>;0
2073;<5. 1. 6>;0
2074;<7. 3. 10>;0
2075;<5. 2. 5>;0
2076;<6. 2. 5>;0
2077;<8. 1. 4>;0
2078;<5. 3. 4>;0
2079;<1. -1. 1>;0
2080;<4. 2. 4>;0
2081;<4. 1. 6>;0
2082;<1. -1. 4>;0
2083;<5. 1. 8>;0
2084;<7. 2. 9>;0
2085;<1. 0. 1>;0
2086;<7. 4. 8>;0
2087;<5. 5. 4>;0
2088;<3. 1. 1>;0
2089;<4. 2. 6>;0
2090;<5. 1. 5>;0
2091;<1. 0. 4>;0
2092;<1. 0. 3>;0
2093;<4. 1. 1>;0
2094;<9. 2. 1>;0
2095;<4. 5. 1>;0
2096;<7. 4. 6>;0
2097;<7. 3. 1>;0
2098;<9. 4. 8>;0
2099;<7. 2. 1>;0
2100;<1. 0. 1>;0
2101;<1. 0. 8>;0
2102;<5. 2. 7>;0
2103;<4. 4. 8>;0
2104;<1. 0. 4>;0
2105;<6. 2. 1>;0
2106;<8. 1. 2>;0
2107;<7. 1. 4>;0
2108;<5. 4. 1>;0
2109;<5. 4. 9>;0
2110;<5. 1. 1>;0
2111;<5. 1. 5>;0
2112;<3. 1. 5>;0
2113;<5. 2. 1>;0
2114;<1. 0. 6>;0
2115;<6. 6. 2>;0
2116;<6. 2. 4>;0
2117;<6. 4. 8>;0
2118;<3. 1. 2>;0
2119;<6. 3. 5>;0
2120;<6. 2. 9>;0
2121;<6. 2. 2>;0
2122;<7. 2. 4>;0
2123;<5. 1. 8>;0
2124;<1. 0. 3>;0
2125;<6. 3. 1>;0
2126;<5. 2. 2>;0
2127;<4. 2. 2>;0
2128;<7. 3. 6>;0
2129;<7. 4. 8>;0
2130;<5. 1. 5>;0
2131;<6. 2. 1>;0
2132;<6. 1. 3>;0
2133;<4. 1. 5>;0
2134;<5. 4. 7>;0
2135;<6. 3. 6>;0
2136;<8. 3. 6>;0
2137;<1. -1. 4>;0
2138;<3. 2. 6>;0
2139;<5. 7. 2>;0
2140;<1. 0. 1>;0
2141;<5. 2. 5>;0
2142;<4. 2. 4>;0
2143;<5. 3. 1>;0
2144;<1. 0. 4>;0
2145;<6. 1. 5>;0
2146;<5. 3. 5>;0
2147;<1. 0. 1>;0
2148;<4. 2. 1>;0
2149;<6. 1. 1>;0
2150;<5. 4. 3>;0
2151;<6. 3. 5>;0
2152;<4. 4. 3>;0
2153;<6. 2. 4>;0
2154;<4. 3. 1>;0
2155;<3. 3. 1>;0
2156;<5. 4. 7>;0
2157;<3. 6. 1>;0
2158;<8. 2. 6>;0
2159;<4. 1. 1>;0
2160;<4. 4. 6>;0
2161;<4. 2. 1>;0
2162;<6. 3. 2>;0
2163;<4. 3. 1>;0
2164;<6. 1. 7>;0
2165;<6. 2. 1>;0
2166;<1. 0. 3>;0
2167;<3. 1. 1>;0
2168;<4. 2. 5>;0
2169;<6. 2. 7>;0
2170;<6. 1. 6>;0
2171;<6. 6. 4>;0
2172;<1. 0. 4>;0
2173;<4. 1. 2>;0
2174;<1. -1. 5>;0
2175;<6. 2. 1>;0
2176;<3. 1. 1>;0
2177;<6. 3. 2>;0
2178;<5. 1. 5>;0
2179;<6. 1. 3>;0
2180;<7. 1. 7>;0
2181;<5. 4. 6>;0
2182;<6. 1. 1>;0
2183;<5. 3. 7>;0
2184;<5. 2. 6>;0
2185;<8. 3. 1>;0
2186;<6. 1. 5>;0
2187;<8. 3. 6>;0
2188;<4. 3. 2>;0
2189;<6. 3. 3>;0
2190;<5. 3. 6>;0
2191;<3. 1. 6>;0
2192;<5. 3. 1>;0
2193;<1. 0. 4>;0
2194;<5. 3. 2>;0
2195;<1. 0. 1>;0
2196;<6. 6. 3>;0
2197;<1. -1. 9>;0
2198;<1. -1. 1>;0
2199;<5. 2. 6>;0
2200;<5. 1. 5>;0
2201;<1. -1. 5>;0
2202;<1. -1. 6>;0
2203;<6. 2. 4>;0
2204;<1. 0. 7>;0
2205;<6. 2. 4>;0
2206;<5. 2. 8>;0
2207;<7. 2. 3>;0
2208;<6. 6. 2>;0
2209;<5. 4. 8>;0
2210;<4. 4. 1>;0
2211;<6. 2. 4>;0
2212;<3. 3. 3>;0
2213;<1. 0. 2>;0
2214;<1. -1. 5>;0
2215;<5. 3. 4>;0
2216;<3. 1. 1>;0
2217;<7. 3. 1>;0
2218;<9. 3. 3>;0
2219;<7. 2. 3>;0
2220;<7. 2. 1>;0
2221;<4. 1. 1>;0
2222;<1. -2. 6>;0
2223;<5. 3. 5>;0
2224;<6. 3. 4>;0
2225;<6. 4. 5>;0
2226;<1. -1. 3>;0
2227;<7. 3. 9>;0
2228;<5. 1. 9>;0
2229;<4. 4. 1>;0
2230;<1. 0. 1>;0
2231;<6. 2. 5>;0
2232;<4. 2. 2>;0
2233;<4. 5. 2>;0
2234;<1. 0. 1>;0
2235;<1. -1. 1>;0
2236;<8. 2. 3>;0
2237;<4. 1. 1>;0
2238;<5. 2. 2>;0
2239;<8. 5. 1>;0
2240;<6. 2. 6>;0
2241;<7. 1. 1>;0
2242;<1. 0. 2>;0
2243;<5. 2. 4>;0
2244;<6. 2. 1>;0
2245;<1. -2. 1>;0
2246;<7. 1. 1>;0
2247;<8. 2. 3>;0
2248;<5. 5. 3>;0
2249;<4. 3. 3>;0
2250;<4. 1. 4>;0
2251;<1. -2. 8>;0
2252;<5. 6. 4>;0
2253;<1. -1. 4>;0
2254;<1. 0. 3>;0
2255;<4. 2. 5>;0
2256;<6. 2. 7>;0
2257;<6. 3. 3>;0
2258;<6. 8. 5>;0
2259;<5. 3. 1>;0
2260;<4. 4. 2>;0
2261;<6. 1. 5>;0
2262;<1. 0. 7>;0
2263;<1. 0. 6>;0
2264;<9. 3. 1>;0
2265;<6. 1. 8>;0
2266;<5. 2. 8>;0
2267;<3. 1. 6>;0
2268;<7. 1. 1>;0
2269;<5. 1. 3>;0
2270;<5. 2. 4>;0
2271;<8. 2. 6>;0
2272;<3. 1. 1>;0
2273;<1. 0. 1>;0
2274;<6. 3. 1>;0
2275;<6. 4. 2>;0
2276;<1. 0. 3>;0
2277;<4. 2. 8>;0
2278;<2. 3. 4>;0
2279;<1. 0. 5>;0
2280;<1. -1. 5>;0
2281;<1. 0. 7>;0
2282;<3. 2. 4>;0
2283;<8. 1. 1>;0
2284;<5. 3. 4>;0
2285;<7. 3. 3>;0
2286;<6. 4. 5>;0
2287;<3. 2. 4>;0
2288;<4. 1. 4>;0
2289;<6. 2. 8>;0
2290;<1. -1. 5>;0
2291;<7. 1. 5>;0
2292;<6. 1. 4>;0
2293;<7. 3. 7>;0
2294;<1. -5. 3>;0
2295;<7. 1. 5>;0
2296;<6. 1. 7>;0
2297;<6. 3. 2>;0
2298;<1. -2. 6>;0
2299;<7. 1. 5>;0
2300;<7. 5. 10>;0
2301;<5. 2. 5>;0
2302;<3. 1. 3>;0
2303;<4. 2. 3>;0
2304;<1. -1. 2>;0
2305;<5. 5. 2>;0
2306;<4. 1. 1>;0
2307;<6. 4. 5>;0
2308;<5. 2. 5>;0
2309;<7. 1. 1>;0
2310;<3. 4. 8>;0
2311;<6. 1. 1>;0
2312;<6. 1. 5>;0
2313;<5. 4. 4>;0
2314;<7. 3. 5>;0
2315;<7. 3. 3>;0
2316;<6. 1. 4>;0
2317;<4. 4. 9>;0
2318;<4. 3. 2>;0
2319;<4. 1. 2>;0
2320;<5. 2. 5>;0
2321;<7. 4. 2>;0
2322;<1. -3. 4>;0
2323;<7. 1. 7>;0
2324;<5. 5. 1>;0
2325;<5. 2. 3>;0
2326;<7. 1. 5>;0
2327;<1. 0. 6>;0
2328;<3. 7. 5>;0
2329;<3. 1. 2>;0
2330;<6. 1. 1>;0
2331;<3. 2. 3>;0
2332;<7. 1. 1>;0
2333;<1. 0. 2>;0
2334;<1. -1. 2>;0
2335;<6. 3. 9>;0
2336;<5. 5. 1>;0
2337;<1. -1. 6>;0
2338;<5. 1. 6>;0
2339;<5. 1. 3>;0
2340;<6. 3. 3>;0
2341;<7. 4. 5>;0
2342;<1. -1. 2>;0
2343;<4. 3. 7>;0
2344;<5. 1. 5>;0
2345;<4. 2. 5>;0
2346;<4. 4. 2>;0
2347;<7. 4. 4>;0
2348;<1. -1. 2>;0
2349;<1. 0. 1>;0
2350;<5. 4. 4>;0
2351;<5. 1. 6>;0
2352;<7. 6. 1>;0
2353;<7. 1. 1>;0
2354;<5. 3. 1>;0
2355;<5. 2. 7>;0
2356;<1. -1. 2>;0
2357;<5. 3. 6>;0
2358;<1. -2. 5>;0
2359;<7. 2. 4>;0
2360;<6. 3. 2>;0
2361;<6. 4. 1>;0
2362;<5. 4. 3>;0
2363;<6. 3. 4>;0
2364;<5. 3. 5>;0
2365;<3. 2. 2>;0
2366;<7. 4. 4>;0
2367;<1. 0. 3>;0
2368;<1. -1. 4>;0
2369;<6. 2. 1>;0
2370;<5. 2. 6>;0
2371;<6. 2. 3>;0
2372;<2. 2. 5>;0
2373;<5. 3. 5>;0
2374;<5. 1. 4>;0
2375;<7. 4. 2>;0
2376;<1. 0. 1>;0
2377;<1. -1. 8>;0
2378;<4. 3. 3>;0
2379;<7. 1. 10>;0
2380;<5. 4. 3>;0
2381;<4. 5. 5>;0
2382;<5. 1. 6>;0
2383;<8. 3. 3>;0
2384;<4. 2. 1>;0
2385;<8. 4. 1>;0
2386;<1. -2. 1>;0
2387;<5. 1. 8>;0
2388;<5. 4. 8>;0
2389;<4. 4. 5>;0
2390;<1. 0. 3>;0
2391;<8. 2. 3>;0
2392;<5. 4. 6>;0
2393;<6. 4. 7>;0
2394;<1. -1. 5>;0
2395;<1. 0. 7>;0
2396;<5. 2. 4>;0
2397;<5. 2. 3>;0
2398;<7. 5. 2>;0
2399;<4. 4. 8>;0
2400;<4. 3. 1>;0
2401;<4. 1. 3>;0
2402;<6. 5. 9>;0
2403;<1. -3. 2>;0
2404;<6. 2. 4>;0
2405;<4. 1. 1>;0
2406;<6. 3. 4>;0
2407;<6. 1. 2>;0
2408;<6. 2. 2>;0
2409;<1. 0. 2>;0
2410;<6. 4. 4>;0
2411;<5. 3. 6>;0
2412;<1. 0. 3>;0
2413;<4. 3. 4>;0
2414;<1. 0. 4>;0
2415;<6. 2. 1>;0
2416;<7. 4. 4>;0
2417;<6. 2. 1>;0
2418;<4. 2. 5>;0
2419;<5. 5. 2>;0
2420;<1. 0. 6>;0
2421;<1. 0. 1>;0
2422;<3. 3. 2>;0
2423;<1. -1. 4>;0
2424;<3. 3. 4>;0
2425;<7. 4. 8>;0
2426;<3. 2. 4>;0
2427;<4. 3. 8>;0
2428;<3. 4. 10>;0
2429;<8. 2. 3>;0
2430;<1. 0. 3>;0
2431;<4. 1. 6>;0
2432;<7. 1. 2>;0
2433;<3. 2. 1>;0
2434;<5. 1. 3>;0
2435;<1. -1. 1>;0
2436;<4. 4. 5>;0
2437;<5. 1. 6>;0
2438;<6. 2. 1>;0
2439;<6. 1. 3>;0
2440;<3. 2. 9>;0
2441;<7. 3. 7>;0
2442;<1. 0. 2>;0
2443;<1. 0. 1>;0
2444;<1. -1. 1>;0
2445;<6. 2. 5>;0
2446;<1. -2. 5>;0
2447;<1. -1. 6>;0
2448;<6. 5. 6>;0
2449;<8. 1. 3>;0
2450;<6. 3. 3>;0
2451;<7. 3. 1>;0
2452;<4. 1. 3>;0
2453;<5. 1. 1>;0
2454;<1. -2. 1>;0
2455;<7. 1. 8>;0
2456;<6. 1. 1>;0
2457;<7. 2. 5>;0
2458;<9. 1. 5>;0
2459;<1. -2. 4>;0
2460;<6. 2. 1>;0
2461;<4. 4. 1>;0
2462;<6. 1. 6>;0
2463;<6. 2. 2>;0
2464;<4. 2. 4>;0
2465;<5. 3. 4>;0
2466;<5. 2. 4>;0
2467;<5. 4. 7>;0
2468;<6. 3. 1>;0
2469;<5. 1. 4>;0
2470;<1. 0. 1>;0
2471;<8. 4. 1>;0
2472;<7. 5. 2>;0
2473;<1. -1. 5>;0
2474;<1. -1. 3>;0
2475;<5. 3. 5>;0
2476;<7. 2. 6>;0
2477;<4. 2. 8>;0
2478;<6. 2. 2>;0
2479;<5. 5. 1>;0
2480;<6. 6. 3>;0
2481;<5. 3. 5>;0
2482;<4. 3. 1>;0
2483;<6. 4. 5>;0
2484;<6. 1. 2>;0
2485;<1. 0. 4>;0
2486;<4. 5. 2>;0
2487;<6. 1. 1>;0
2488;<6. 1. 2>;0
2489;<1. -1. 2>;0
2490;<5. 3. 3>;0
2491;<5. 2. 10>;0
2492;<7. 1. 2>;0
2493;<1. -1. 1>;0
2494;<7. 2. 3>;0
2495;<6. 1. 1>;0
2496;<1. -3. 8>;0
2497;<3. 2. 6>;0
2498;<4. 4. 1>;0
2499;<5. 1. 2>;0
2500;<6. 3. 6>;0
2501;<3. 1. 1>;0
2502;<1. -1. 1>;0
2503;<1. -1. 1>;0
2504;<7. 4. 1>;0
2505;<5. 2. 4>;0
2506;<4. 2. 3>;0
2507;<5. 4. 3>;0
2508;<5. 3. 6>;0
2509;<7. 3. 1>;0
2510;<7. 1. 2>;0
2511;<7. 1. 2>;0
2512;<1. 0. 6>;0
2513;<8. 1. 3>;0
2514;<1. -1. 3>;0
2515;<4. 2. 2>;0
2516;<1. 0. 1>;0
2517;<6. 2. 4>;0
2518;<6. 3. 3>;0
2519;<6. 4. 5>;0
2520;<8. 5. 8>;0
2521;<7. 3. 6>;0
2522;<4. 2. 4>;0
2523;<5. 5. 5>;0
2524;<6. 1. 2>;0
2525;<1. 0. 5>;0
2526;<5. 2. 8>;0
2527;<6. 2. 6>;0
2528;<5. 3. 7>;0
2529;<8. 2. 5>;0
2530;<7. 7. 2>;0
2531;<5. 2. 2>;0
2532;<1. -1. 5>;0
2533;<6. 1. 2>;0
2534;<6. 1. 3>;0
2535;<6. 2. 5>;0
2536;<4. 6. 5>;0
2537;<6. 1. 1>;0
2538;<4. 4. 5>;0
2539;<7. 2. 2>;0
2540;<7. 1. 8>;0
2541;<1. 0. 5>;0
2542;<5. 2. 5>;0
2543;<4. 3. 6>;0
2544;<5. 1. 1>;0
2545;<8. 5. 1>;0
2546;<9. 2. 3>;0
2547;<7. 2. 3>;0
2548;<8. 2. 1>;0
2549;<6. 2. 5>;0
2550;<4. 1. 1>;0
2551;<7. 7. 2>;0
2552;<1. 0. 10>;0
2553;<6. 7. 5>;0
2554;<7. 5. 3>;0
2555;<5. 4. 5>;0
2556;<8. 3. 10>;0
2557;<1. 0. 4>;0
2558;<5. 4. 3>;0
2559;<4. 1. 7>;0
2560;<7. 3. 6>;0
2561;<5. 3. 3>;0
2562;<3. 2. 4>;0
2563;<6. 4. 1>;0
2564;<1. 0. 9>;0
2565;<8. 3. 1>;0
2566;<1. -1. 2>;0
2567;<5. 2. 5>;0
2568;<1. 0. 6>;0
2569;<7. 2. 2>;0
2570;<1. -1. 1>;0
2571;<9. 3. 7>;0
2572;<1. -3. 4>;0
2573;<6. 1. 3>;0
2574;<5. 3. 1>;0
2575;<6. 1. 1>;0
2576;<1. 0. 10>;0
2577;<4. 1. 1>;0
2578;<5. 1. 2>;0
2579;<9. 2. 1>;0
2580;<1. 0. 4>;0
2581;<3. 4. 4>;0
2582;<1. -1. 2>;0
2583;<6. 2. 3>;0
2584;<5. 4. 5>;0
2585;<3. 1. 10>;0
2586;<6. 3. 3>;0
2587;<6. 2. 3>;0
2588;<7. 5. 3>;0
2589;<4. 3. 4>;0
2590;<6. 3. 6>;0
2591;<5. 1. 3>;0
2592;<5. 2. 7>;0
2593;<1. 0. 3>;0
2594;<4. 8. 1>;0
2595;<6. 2. 8>;0
2596;<5. 5. 2>;0
2597;<1. 0. 1>;0
2598;<6. 3. 10>;0
2599;<1. 0. 9>;0
2600;<1. 0. 4>;0
2601;<4. 5. 1>;0
2602;<4. 2. 7>;0
2603;<1. -1. 2>;0
2604;<7. 2. 1>;0
2605;<5. 4. 3>;0
2606;<4. 1. 1>;0
2607;<6. 3. 9>;0
2608;<5. 3. 4>;0
2609;<5. 1. 10>;0
2610;<6. 1. 1>;0
2611;<1. 0. 1>;0
2612;<6. 2. 4>;0
2613;<6. 2. 5>;0
2614;<7. 5. 3>;0
2615;<1. -1. 1>;0
2616;<5. 2. 3>;0
2617;<4. 2. 1>;0
2618;<3. 1. 2>;0
2619;<7. 3. 4>;0
2620;<4. 2. 5>;0
2621;<1. -3. 4>;0
2622;<6. 2. 2>;0
2623;<1. -1. 9>;0
2624;<8. 2. 10>;0
2625;<6. 4. 5>;0
2626;<6. 1. 1>;0
2627;<5. 1. 8>;0
2628;<1. 0. 2>;0
2629;<6. 1. 6>;0
2630;<6. 3. 2>;0
2631;<6. 4. 5>;0
2632;<6. 2. 4>;0
2633;<6. 2. 5>;0
2634;<6. 2. 7>;0
2635;<1. 0. 6>;0
2636;<7. 4. 1>;0
2637;<4. 3. 8>;0
2638;<6. 1. 2>;0
2639;<6. 1. 1>;0
2640;<4. 6. 3>;0
2641;<7. 1. 5>;0
2642;<5. 3. 6>;0
2643;<3. 4. 2>;0
2644;<4. 2. 1>;0
2645;<3. 2. 4>;0
2646;<1. -1. 8>;0
2647;<9. 2. 1>;0
2648;<5. 3. 1>;0
2649;<4. 3. 1>;0
2650;<5. 2. 10>;0
2651;<1. -1. 3>;0
2652;<5. 2. 1>;0
2653;<8. 1. 7>;0
2654;<6. 1. 1>;0
2655;<1. -1. 1>;0
2656;<5. 1. 4>;0
2657;<3. 2. 6>;0
2658;<5. 1. 3>;0
2659;<1. 0. 5>;0
2660;<1. 0. 1>;0
2661;<5. 5. 4>;0
2662;<5. 3. 3>;0
2663;<1. 0. 10>;0
2664;<7. 1. 6>;0
2665;<7. 1. 6>;0
2666;<4. 2. 3>;0
2667;<5. 3. 3>;0
2668;<1. 0. 1>;0
2669;<5. 2. 6>;0
2670;<5. 3. 8>;0
2671;<6. 2. 6>;0
2672;<5. 2. 3>;0
2673;<1. -1. 1>;0
2674;<1. -1. 2>;0
2675;<1. 0. 1>;0
2676;<3. 3. 8>;0
2677;<7. 1. 5>;0
2678;<5. 2. 4>;0
2679;<7. 1. 1>;0
2680;<5. 4. 3>;0
2681;<1. -1. 1>;0
2682;<6. 6. 1>;0
2683;<2. 3. 4>;0
2684;<5. 2. 5>;0
2685;<1. 0. 5>;0
2686;<5. 3. 3>;0
2687;<7. 2. 1>;0
2688;<3. 2. 5>;0
2689;<7. 4. 3>;0
2690;<2. 3. 4>;0
2691;<5. 3. 3>;0
2692;<4. 3. 4>;0
2693;<7. 1. 4>;0
2694;<1. -1. 1>;0
2695;<1. -1. 1>;0
2696;<6. 1. 8>;0
2697;<5. 4. 7>;0
2698;<7. 2. 5>;0
2699;<1. 0. 4>;0
2700;<4. 1. 6>;0
2701;<3. 3. 1>;0
2702;<1. -1. 7>;0
2703;<6. 3. 1>;0
2704;<7. 2. 5>;0
2705;<7. 4. 3>;0
2706;<7. 4. 4>;0
2707;<5. 5. 1>;0
2708;<3. 2. 7>;0
2709;<6. 1. 2>;0
2710;<4. 2. 1>;0
2711;<8. 1. 9>;0
2712;<4. 1. 1>;0
2713;<3. 1. 4>;0
2714;<4. 5. 7>;0
2715;<1. 0. 7>;0
2716;<8. 4. 3>;0
2717;<5. 4. 3>;0
2718;<1. -1. 4>;0
2719;<3. 4. 1>;0
2720;<3. 3. 2>;0
2721;<1. -1. 2>;0
2722;<1. 0. 8>;0
2723;<1. 0. 6>;0
2724;<7. 2. 4>;0
2725;<4. 3. 2>;0
2726;<6. 5. 3>;0
2727;<7. 3. 8>;0
2728;<6. 3. 3>;0
2729;<7. 2. 2>;0
2730;<5. 3. 7>;0
2731;<6. 3. 1>;0
2732;<7. 2. 2>;0
2733;<3. 3. 5>;0
2734;<7. 4. 3>;0
2735;<6. 3. 2>;0
2736;<5. 1. 1>;0
2737;<1. 0. 1>;0
2738;<7. 4. 7>;0
2739;<1. 0. 6>;0
2740;<1. 0. 6>;0
2741;<6. 4. 1>;0
2742;<6. 2. 2>;0
2743;<4. 8. 2>;0
2744;<8. 2. 1>;0
2745;<4. 1. 3>;0
2746;<6. 3. 4>;0
2747;<6. 2. 9>;0
2748;<5. 4. 4>;0
2749;<5. 1. 1>;0
2750;<4. 3. 6>;0
2751;<6. 2. 3>;0
2752;<5. 3. 5>;0
2753;<3. 1. 2>;0
2754;<6. 5. 2>;0
2755;<5. 3. 3>;0
2756;<5. 1. 6>;0
2757;<6. 2. 5>;0
2758;<4. 2. 8>;0
2759;<6. 2. 1>;0
2760;<5. 1. 1>;0
2761;<5. 3. 1>;0
2762;<6. 1. 1>;0
2763;<5. 2. 1>;0
2764;<4. 3. 1>;0
2765;<4. 2. 2>;0
2766;<4. 2. 2>;0
2767;<1. 0. 6>;0
2768;<6. 3. 3>;0
2769;<4. 2. 5>;0
2770;<7. 3. 8>;0
2771;<4. 1. 1>;0
2772;<1. 0. 1>;0
2773;<2. 4. 1>;0
2774;<6. 2. 7>;0
2775;<5. 3. 8>;0
2776;<6. 2. 1>;0
2777;<5. 3. 2>;0
2778;<5. 1. 6>;0
2779;<5. 2. 3>;0
2780;<5. 3. 6>;0
2781;<8. 5. 1>;0
2782;<5. 1. 1>;0
2783;<1. 0. 5>;0
2784;<6. 3. 4>;0
2785;<6. 7. 8>;0
2786;<6. 2. 1>;0
2787;<3. 2. 6>;0
2788;<2. 4. 4>;0
2789;<1. 0. 1>;0
2790;<6. 1. 2>;0
2791;<6. 3. 1>;0
2792;<3. 1. 5>;0
2793;<6. 4. 6>;0
2794;<3. 1. 5>;0
2795;<8. 3. 1>;0
2796;<4. 3. 4>;0
2797;<1. 0. 5>;0
2798;<1. -1. 4>;0
2799;<1. -1. 1>;0
2800;<5. 3. 1>;0
2801;<7. 3. 3>;0
2802;<1. 0. 2>;0
2803;<7. 2. 5>;0
2804;<6. 4. 5>;0
2805;<7. 1. 1>;0
2806;<1. -2. 9>;0
2807;<5. 1. 5>;0
2808;<7. 3. 1>;0
2809;<5. 4. 5>;0
2810;<5. 4. 3>;0
2811;<4. 2. 8>;0
2812;<6. 2. 4>;0
2813;<5. 2. 5>;0
2814;<7. 1. 4>;0
2815;<1. -2. 1>;0
2816;<6. 1. 7>;0
2817;<4. 1. 4>;0
2818;<6. 6. 2>;0
2819;<6. 1. 7>;0
2820;<3. 5. 2>;0
2821;<7. 2. 1>;0
2822;<1. -2. 1>;0
2823;<4. 2. 1>;0
2824;<2. 2. 5>;0
2825;<4. 2. 4>;0
2826;<1. 0. 3>;0
2827;<4. 1. 3>;0
2828;<5. 1. 7>;0
2829;<7. 2. 1>;0
2830;<1. 0. 4>;0
2831;<1. -2. 9>;0
2832;<5. 4. 3>;0
2833;<5. 4. 2>;0
2834;<6. 2. 8>;0
2835;<6. 2. 1>;0
2836;<4. 4. 1>;0
2837;<4. 6. 8>;0
2838;<5. 3. 4>;0
2839;<6. 3. 7>;0
2840;<6. 1. 1>;0
2841;<1. 0. 2>;0
2842;<5. 4. 1>;0
2843;<3. 4. 3>;0
2844;<8. 5. 1>;0
2845;<6. 1. 1>;0
2846;<4. 2. 7>;0
2847;<5. 1. 8>;0
2848;<1. 0. 1>;0
2849;<6. 3. 5>;0
2850;<1. 0. 2>;0
2851;<5. 1. 7>;0
2852;<3. 3. 4>;0
2853;<5. 6. 4>;0
2854;<6. 6. 3>;0
2855;<6. 4. 1>;0
2856;<5. 1. 1>;0
2857;<5. 4. 1>;0
2858;<6. 5. 4>;0
2859;<4. 2. 2>;0
2860;<6. 5. 1>;0
2861;<2. 3. 8>;0
